movieId,title,year,genres,imdb_rating,imdb_votes,mood,rotten_tomatoes,mood_reason
3317,Wonder Boys,2000,Comedy|Drama,7.2,69418,Comfort Movie,,
3322,3 Strikes,2000,Comedy,4.8,3931,Comfort Movie,,
3323,Chain of Fools,2000,Comedy|Crime,6.0,4617,Adrenaline,,
3324,Drowning Mona,2000,Comedy,5.8,16745,Comfort Movie,,
3325,"Next Best Thing, The",2000,Comedy|Drama,,,Comfort Movie,,
3326,What Planet Are You From?,2000,Comedy|Sci-Fi,5.7,10162,Mind On,,
3327,Beyond the Mat,1999,Documentary,7.6,9800,Heavy Sunday,,
3328,Ghost Dog: The Way of the Samurai,1999,Crime|Drama,7.5,103757,Adrenaline,,
3329,"Year My Voice Broke, The",1987,Drama,,,Heavy Sunday,,
3330,Splendor in the Grass,1961,Drama|Romance,7.7,23148,Date Night,,
3331,My Tutor,1983,Drama,5.2,4528,Heavy Sunday,,
3334,Key Largo,1948,Crime|Drama|Film-Noir|Thriller,7.7,47675,Adrenaline,,
3338,For All Mankind,1989,Documentary,8.1,7373,Heavy Sunday,,
3339,Cross of Iron,1977,War,7.4,31914,Adrenaline,,
3340,Bride of the Monster,1955,Horror|Sci-Fi,4.2,8206,Adrenaline,,
3341,Born Yesterday,1950,Comedy,7.5,13751,Comfort Movie,,
3342,Birdy,1984,Drama|War,7.2,26852,Adrenaline,,
3344,Blood Feast,1963,Horror,5.0,7995,Adrenaline,,
3345,"Charlie, the Lonesome Cougar",1967,Adventure|Children,6.7,1011,Comfort Movie,,
3347,Never Cry Wolf,1983,Adventure|Drama,7.5,9576,Heavy Sunday,,
3349,"Perils of Pauline, The",1947,Comedy,,,Comfort Movie,,
3350,"Raisin in the Sun, A",1961,Drama,,,Heavy Sunday,,
3351,Two Thousand Maniacs!,1964,Horror,5.7,5671,Adrenaline,,
3354,Mission to Mars,2000,Sci-Fi,5.7,80193,Mind On,,
3355,"Ninth Gate, The",1999,Fantasy|Horror|Mystery|Thriller,,,Adrenaline,,
3357,East-West (Est-ouest),1999,Drama|Romance,,,Date Night,,
3358,Defending Your Life,1991,Comedy|Drama|Fantasy|Romance,7.2,23879,Date Night,,
3359,Breaking Away,1979,Comedy|Drama,7.7,27849,Comfort Movie,,
3360,Hoosiers (a.k.a. Best Shot),1986,Drama|Romance,,,Date Night,,
3361,Bull Durham,1988,Comedy|Drama|Romance,7.0,63589,Date Night,,
3362,Dog Day Afternoon,1975,Crime|Drama,8.0,294554,Adrenaline,,
3363,American Graffiti,1973,Comedy|Drama,7.4,106688,Comfort Movie,,
3364,"Asphalt Jungle, The",1950,Crime|Film-Noir,,,Adrenaline,,
3365,"Searchers, The",1956,Drama|Western,,,Heavy Sunday,,
3368,"Big Country, The",1958,Romance|Western,,,Date Night,,
3370,Betrayed,1988,Drama|Thriller,6.4,7973,Adrenaline,,
3371,Bound for Glory,1976,Drama,7.2,6105,Heavy Sunday,,
3372,"Bridge at Remagen, The",1969,Action|War,,,Adrenaline,,
3377,Hangmen Also Die,1943,Drama|War,7.4,7462,Adrenaline,,
3379,On the Beach,1959,Drama,7.1,16381,Heavy Sunday,,
3384,"Taking of Pelham One Two Three, The",1974,Action|Crime,,,Adrenaline,,
3385,Volunteers,1985,Comedy,5.5,11837,Comfort Movie,,
3386,JFK,1991,Drama|Mystery|Thriller,8.0,183458,Adrenaline,,
3387,Who's Harry Crumb?,1989,Comedy|Mystery,5.9,19476,Mind On,,
3388,Harry and the Hendersons,1987,Children|Comedy,6.1,39964,Comfort Movie,,
3389,Let's Get Harry,1986,Action|Adventure,5.3,1751,Friday Light,,
3390,Shanghai Surprise,1986,Adventure|Crime|Drama|Romance,3.3,6169,Adrenaline,,
3391,Who's That Girl?,1987,Comedy,4.9,12160,Comfort Movie,,
3392,She-Devil,1989,Comedy,5.8,21428,Comfort Movie,,
3393,Date with an Angel,1987,Comedy|Fantasy|Romance,5.6,3428,Date Night,,
3394,Blind Date,1987,Comedy|Romance,6.0,26178,Date Night,,
3395,Nadine,1987,Comedy,5.5,4804,Comfort Movie,,
3396,"Muppet Movie, The",1979,Adventure|Children|Comedy|Musical,,,Comfort Movie,,
3397,"Great Muppet Caper, The",1981,Children|Comedy,,,Comfort Movie,,
3398,"Muppets Take Manhattan, The",1984,Children|Comedy|Musical,,,Comfort Movie,,
3399,Sesame Street Presents Follow That Bird,1985,Children|Comedy,,,Comfort Movie,,
3400,We're Back! A Dinosaur's Story,1993,Adventure|Animation|Children|Fantasy,6.1,17407,Comfort Movie,,
3401,Baby... Secret of the Lost Legend,1985,Adventure|Sci-Fi,5.1,3753,Mind On,,
3402,Turtle Diary,1985,Comedy|Drama|Romance,6.9,889,Date Night,,
3404,Titanic,1953,Action|Drama,7.0,8290,Heavy Sunday,,
3405,"Night to Remember, A",1958,Action|Drama,,,Heavy Sunday,,
3406,Captain Horatio Hornblower R.N.,1951,Action|Adventure|Drama|War,7.3,8605,Adrenaline,,
3408,Erin Brockovich,2000,Drama,7.5,249782,Heavy Sunday,,
3409,Final Destination,2000,Drama|Thriller,6.7,340911,Adrenaline,,
3412,"Bear, The (Ours, L')",1988,Adventure|Children|Drama,,,Comfort Movie,,
3414,Love Is a Many-Splendored Thing,1955,Drama|Romance|War,6.4,5934,Adrenaline,,
3415,"Mirror, The (Zerkalo)",1975,Drama,,,Heavy Sunday,,
3417,"Crimson Pirate, The",1952,Adventure|Comedy,,,Comfort Movie,,
3418,Thelma & Louise,1991,Adventure|Crime|Drama,7.6,196723,Adrenaline,,
3420,...And Justice for All,1979,Drama|Thriller,7.4,46640,Adrenaline,,
3421,Animal House,1978,Comedy,,,Comfort Movie,,
3422,She's Gotta Have It,1986,Comedy|Romance,6.7,17871,Date Night,,
3423,School Daze,1988,Drama,6.1,8785,Heavy Sunday,,
3424,Do the Right Thing,1989,Drama,7.9,126235,Heavy Sunday,,
3425,Mo' Better Blues,1990,Drama|Musical,6.7,15154,Comfort Movie,,
3426,Jungle Fever,1991,Drama|Romance,6.6,21222,Date Night,,
3427,Coogan's Bluff,1968,Crime,6.4,21149,Adrenaline,,
3428,"Champ, The",1979,Drama,,,Heavy Sunday,,
3429,Creature Comforts,1989,Animation|Comedy,,,Comfort Movie,,
3430,Death Wish,1974,Action|Crime|Drama,6.9,48743,Adrenaline,,
3431,Death Wish 2,1982,Action|Drama,,,Heavy Sunday,,
3432,Death Wish 3,1985,Action|Drama,5.8,19453,Heavy Sunday,,
3433,Death Wish 4: The Crackdown,1987,Action|Drama,5.5,12638,Heavy Sunday,,
3434,Death Wish 5: The Face of Death,1994,Action|Drama,,,Heavy Sunday,,
3435,Double Indemnity,1944,Crime|Drama|Film-Noir,8.3,183266,Adrenaline,,
3436,Dying Young,1991,Drama|Romance,6.0,18309,Date Night,,
3437,Cool as Ice,1991,Drama,3.0,10883,Heavy Sunday,,
3438,Teenage Mutant Ninja Turtles,1990,Action|Children|Comedy|Fantasy|Sci-Fi,6.8,113641,Mind On,,
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,Action|Children|Fantasy,6.1,65220,Comfort Movie,,
3440,Teenage Mutant Ninja Turtles III,1993,Action|Adventure|Children|Comedy|Fantasy,4.8,39110,Comfort Movie,,
3441,Red Dawn,1984,Action|Drama|War,6.4,69546,Adrenaline,,
3442,Band of the Hand,1986,Action|Crime|Drama,6.2,3584,Adrenaline,,
3443,Born American,1986,Action|Drama|Thriller,4.3,2383,Adrenaline,,
3444,Bloodsport,1988,Action,6.8,104688,Friday Light,,
3445,Eyes of Laura Mars,1978,Mystery|Thriller,6.2,13764,Adrenaline,,
3446,Funny Bones,1995,Comedy|Drama,6.7,3930,Comfort Movie,,
3447,"Good Earth, The",1937,Drama,,,Heavy Sunday,,
3448,"Good Morning, Vietnam",1987,Comedy|Drama|War,7.3,167466,Adrenaline,,
3449,"Good Mother, The",1988,Drama,,,Heavy Sunday,,
3450,Grumpy Old Men,1993,Comedy,7.0,57951,Comfort Movie,,
3451,Guess Who's Coming to Dinner,1967,Drama,7.8,53252,Heavy Sunday,,
3452,Romeo Must Die,2000,Action|Crime|Romance|Thriller,6.1,77670,Adrenaline,,
3453,Here on Earth,2000,Drama|Romance,5.2,9323,Date Night,,
3454,Whatever It Takes,2000,Comedy|Romance,5.5,13346,Date Night,,
3456,"Color of Paradise, The (Rang-e khoda)",1999,Drama,,,Heavy Sunday,,
3457,Waking the Dead,2000,Drama|Thriller,6.4,7990,Adrenaline,,
3459,Gothic,1986,Drama|Horror,5.7,10114,Adrenaline,,
3461,Lord of the Flies,1963,Adventure|Drama|Thriller,6.8,22275,Adrenaline,,
3462,Modern Times,1936,Comedy|Drama|Romance,8.5,287815,Date Night,,
3464,Solar Crisis,1990,Sci-Fi|Thriller,4.1,2303,Adrenaline,,
3465,That's Life!,1986,Drama,6.0,1994,Heavy Sunday,,
3466,Heart and Souls,1993,Comedy|Fantasy,7.0,20454,Comfort Movie,,
3467,Hud,1963,Drama|Western,7.8,26369,Heavy Sunday,,
3468,"Hustler, The",1961,Drama,,,Heavy Sunday,,
3469,Inherit the Wind,1960,Drama,8.1,35927,Heavy Sunday,,
3470,Dersu Uzala,1975,Adventure|Drama,8.2,36885,Heavy Sunday,,
3471,Close Encounters of the Third Kind,1977,Adventure|Drama|Sci-Fi,7.6,238624,Heavy Sunday,,
3475,"Place in the Sun, A",1951,Drama|Romance,,,Date Night,,
3476,Jacob's Ladder,1990,Horror|Mystery,7.4,130953,Adrenaline,,
3477,Empire Records,1995,Comedy|Drama,6.7,71990,Comfort Movie,,
3478,"Bamba, La",1987,Drama,,,Heavy Sunday,,
3479,Ladyhawke,1985,Adventure|Fantasy|Romance,6.9,55867,Date Night,,
3480,Lucas,1986,Drama|Romance,6.9,19047,Date Night,,
3481,High Fidelity,2000,Comedy|Drama|Romance,7.4,201064,Date Night,,
3483,"Road to El Dorado, The",2000,Animation|Children,,,Comfort Movie,,
3484,"Skulls, The",2000,Thriller,,,Adrenaline,,
3485,Autopsy (Macchie Solari),1975,Horror,,,Adrenaline,,
3487,El Dorado,1966,Western,7.5,33914,Friday Light,,
3489,Hook,1991,Adventure|Comedy|Fantasy,6.8,294714,Comfort Movie,,
3490,Horror Express,1972,Horror,6.5,14880,Adrenaline,,
3491,My Chauffeur,1986,Comedy,5.5,2323,Comfort Movie,,
3494,True Grit,1969,Adventure|Drama|Western,7.4,54561,Heavy Sunday,,
3496,Madame Sousatzka,1988,Drama,6.6,1782,Heavy Sunday,,
3497,Max Dugan Returns,1983,Comedy,6.7,4274,Comfort Movie,,
3498,Midnight Express,1978,Drama,7.5,95740,Heavy Sunday,,
3499,Misery,1990,Drama|Horror|Thriller,7.8,269262,Adrenaline,,
3500,Mr. Saturday Night,1992,Comedy|Drama,5.9,5471,Comfort Movie,,
3501,Murphy's Romance,1985,Comedy|Romance,7.0,8078,Date Night,,
3502,My Life,1993,Drama,6.8,13082,Heavy Sunday,,
3503,Solaris (Solyaris),1972,Drama|Mystery|Sci-Fi,,,Heavy Sunday,,
3504,Network,1976,Comedy|Drama,8.0,187715,Comfort Movie,,
3505,No Way Out,1987,Drama|Mystery|Thriller,7.1,56505,Adrenaline,,
3506,North Dallas Forty,1979,Comedy|Drama,6.9,6523,Comfort Movie,,
3507,"Odd Couple, The",1968,Comedy,,,Comfort Movie,,
3508,"Outlaw Josey Wales, The",1976,Action|Adventure|Drama|Thriller|Western,,,Adrenaline,,
3509,Black and White,1999,Drama,5.2,1321,Heavy Sunday,,
3510,Frequency,2000,Drama|Thriller,7.4,125043,Adrenaline,,
3511,Ready to Rumble,2000,Comedy,5.4,16331,Comfort Movie,,
3512,Return to Me,2000,Drama|Romance,7.0,25439,Date Night,,
3513,Rules of Engagement,2000,Drama|Thriller,6.4,53129,Adrenaline,,
3515,Me Myself I,2000,Comedy|Romance,,,Date Night,,
3516,"Bell, Book and Candle",1958,Comedy|Fantasy|Romance,6.8,15002,Date Night,,
3519,Force 10 from Navarone,1978,Action|Drama|War,6.4,21635,Adrenaline,,
3520,How to Stuff a Wild Bikini,1965,Comedy,4.8,1803,Comfort Movie,,
3521,Mystery Train,1989,Comedy|Drama,7.5,33305,Comfort Movie,,
3522,Sacco and Vanzetti (Sacco e Vanzetti),1971,Drama,,,Heavy Sunday,,
3524,Arthur,1981,Comedy|Romance,6.9,34017,Date Night,,
3525,Bachelor Party,1984,Comedy,6.3,44081,Comfort Movie,,
3526,Parenthood,1989,Comedy|Drama,7.1,59625,Comfort Movie,,
3527,Predator,1987,Action|Sci-Fi|Thriller,7.8,506598,Adrenaline,,
3528,"Prince of Tides, The",1991,Drama|Romance,,,Date Night,,
3529,"Postman Always Rings Twice, The",1981,Crime|Thriller,,,Adrenaline,,
3534,28 Days,2000,Drama,6.1,58311,Heavy Sunday,,
3535,American Psycho,2000,Crime|Horror|Mystery|Thriller,7.6,856393,Adrenaline,,
3536,Keeping the Faith,2000,Comedy|Drama|Romance,6.4,54512,Date Night,,
3537,Where the Money Is,2000,Comedy|Drama,6.3,6847,Comfort Movie,,
3538,East is East,1999,Comedy,6.9,19775,Comfort Movie,,
3539,"Filth and the Fury, The",2000,Documentary,,,Heavy Sunday,,
3543,Diner,1982,Comedy|Drama,7.0,23825,Comfort Movie,,
3544,Shakes the Clown,1992,Comedy,,,Comfort Movie,,
3545,Cabaret,1972,Drama|Musical,7.8,64369,Comfort Movie,,
3546,What Ever Happened to Baby Jane?,1962,Drama|Horror|Thriller,8.0,68374,Adrenaline,,
3547,Prick Up Your Ears,1987,Comedy|Drama,7.1,7024,Comfort Movie,,
3548,Auntie Mame,1958,Comedy|Drama,7.9,14041,Comfort Movie,,
3549,Guys and Dolls,1955,Comedy|Musical|Romance,7.1,21094,Date Night,,
3550,"Hunger, The",1983,Horror,,,Adrenaline,,
3551,Marathon Man,1976,Crime|Drama|Thriller,7.4,76525,Adrenaline,,
3552,Caddyshack,1980,Comedy,7.2,134439,Comfort Movie,,
3553,Gossip,2000,Drama|Thriller,5.9,17240,Adrenaline,,
3554,Love and Basketball,2000,Drama|Romance,,,Date Night,,
3555,U-571,2000,Action|Thriller|War,6.6,92889,Adrenaline,,
3556,"Virgin Suicides, The",1999,Drama|Romance,,,Date Night,,
3557,Jennifer 8,1992,Mystery|Thriller,6.3,19862,Adrenaline,,
3559,Limelight,1952,Comedy|Drama|Romance,8.0,24246,Date Night,,
3563,"Crow: Salvation, The",2000,Action|Horror,,,Adrenaline,,
3564,"Flintstones in Viva Rock Vegas, The",2000,Children|Comedy,,,Comfort Movie,,
3565,Where the Heart Is,2000,Comedy|Drama,6.7,38625,Comfort Movie,,
3566,"Big Kahuna, The",2000,Comedy|Drama,,,Comfort Movie,,
3567,Bossa Nova,2000,Comedy|Drama|Romance,6.3,1924,Date Night,,
3569,"Idiots, The (Idioterne)",1998,Comedy|Drama,,,Comfort Movie,,
3571,Time Code,2000,Comedy|Drama,6.0,7389,Comfort Movie,,
3572,Carnosaur,1993,Horror|Sci-Fi,3.7,4768,Adrenaline,,
3573,Carnosaur 2,1995,Horror|Sci-Fi,,,Adrenaline,,
3574,Carnosaur 3: Primal Species,1996,Horror|Sci-Fi,,,Adrenaline,,
3576,"Hidden, The",1987,Action|Horror|Sci-Fi,,,Adrenaline,,
3577,Two Moon Junction,1988,Drama|Romance,5.1,7319,Date Night,,
3578,Gladiator,2000,Action|Adventure|Drama,8.5,1881463,Heavy Sunday,,
3579,I Dreamed of Africa,2000,Drama,5.6,5139,Heavy Sunday,,
3580,Up at the Villa,2000,Drama,6.0,2989,Heavy Sunday,,
3581,Human Traffic,1999,Comedy,7.1,29866,Comfort Movie,,
3584,Breathless,1983,Action|Drama|Romance|Thriller,6.0,12145,Adrenaline,,
3587,Inferno,1980,Horror,6.5,26629,Adrenaline,,
3588,"King of Marvin Gardens, The",1972,Crime|Drama,,,Adrenaline,,
3590,"Lords of Flatbush, The",1974,Comedy|Drama,,,Comfort Movie,,
3591,Mr. Mom,1983,Comedy|Drama,6.6,31451,Comfort Movie,,
3593,Battlefield Earth,2000,Action|Sci-Fi,2.5,85203,Mind On,,
3594,Center Stage,2000,Drama|Musical,6.7,22917,Comfort Movie,,
3596,Screwed,2000,Comedy,5.7,10051,Comfort Movie,,
3597,Whipped,2000,Comedy,4.5,4549,Comfort Movie,,
3598,Hamlet,2000,Crime|Drama|Romance|Thriller,5.9,10396,Adrenaline,,
3599,Anchors Aweigh,1945,Comedy|Musical,7.0,10115,Comfort Movie,,
3600,Blue Hawaii,1961,Comedy|Musical,6.1,8544,Comfort Movie,,
3602,G. I. Blues,1960,Comedy|Musical|Romance,6.2,4899,Date Night,,
3604,Gypsy,1962,Musical,7.1,7625,Comfort Movie,,
3605,King Creole,1958,Crime|Drama|Musical,7.0,7202,Adrenaline,,
3606,On the Town,1949,Comedy|Musical|Romance,7.3,20091,Date Night,,
3608,Pee-wee's Big Adventure,1985,Adventure|Comedy,7.1,64092,Comfort Movie,,
3609,Regret to Inform,1998,Documentary,7.2,388,Heavy Sunday,,
3610,Roustabout,1964,Drama|Musical|Romance,6.0,3676,Date Night,,
3612,"Slipper and the Rose, The",1976,Adventure|Musical|Romance,,,Date Night,,
3613,Things Change,1988,Comedy,7.0,4436,Comfort Movie,,
3614,Honeymoon in Vegas,1992,Comedy|Romance,5.9,20646,Date Night,,
3615,Dinosaur,2000,Adventure|Animation|Children,6.4,73724,Comfort Movie,,
3616,Loser,2000,Comedy|Romance,5.4,31077,Date Night,,
3617,Road Trip,2000,Comedy,6.5,190389,Comfort Movie,,
3618,Small Time Crooks,2000,Comedy|Crime,6.7,42993,Adrenaline,,
3619,"Hollywood Knights, The",1980,Comedy,,,Comfort Movie,,
3620,"Myth of Fingerprints, The",1997,Comedy|Drama,,,Comfort Movie,,
3622,"Twelve Chairs, The",1970,Comedy,,,Comfort Movie,,
3623,Mission: Impossible II,2000,Action|Adventure|Thriller,6.1,418329,Adrenaline,,
3624,Shanghai Noon,2000,Action|Adventure|Comedy|Western,6.6,143328,Comfort Movie,,
3625,Better Living Through Circuitry,1999,Documentary,7.0,455,Heavy Sunday,,
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women),1999,Comedy,,,Comfort Movie,,
3627,Carnival of Souls,1962,Horror|Thriller,7.0,31627,Adrenaline,,
3628,Flying Tigers,1942,Action|Drama|Romance|War,6.7,4598,Adrenaline,,
3629,"Gold Rush, The",1925,Adventure|Comedy|Romance,,,Date Night,,
3632,Monsieur Verdoux,1947,Comedy|Crime,7.8,20803,Adrenaline,,
3633,On Her Majesty's Secret Service,1969,Action|Adventure|Romance|Thriller,6.7,110010,Adrenaline,,
3634,Seven Days in May,1964,Thriller,7.8,17904,Adrenaline,,
3635,"Spy Who Loved Me, The",1977,Action|Adventure|Thriller,,,Adrenaline,,
3638,Moonraker,1979,Action|Adventure|Sci-Fi|Thriller,6.3,118873,Adrenaline,,
3639,"Man with the Golden Gun, The",1974,Action|Adventure|Thriller,,,Adrenaline,,
3641,"Woman of Paris, A",1923,Drama,,,Heavy Sunday,,
3643,"Fighting Seabees, The",1944,Action|Drama|War,,,Adrenaline,,
3646,Big Momma's House,2000,Comedy,5.3,96948,Comfort Movie,,
3649,American Gigolo,1980,Drama,6.3,31421,Heavy Sunday,,
3650,Anguish (Angustia),1987,Horror,,,Adrenaline,,
3651,"Blood Spattered Bride, The (La novia ensangrentada)",1972,Horror,,,Adrenaline,,
3653,"Endless Summer, The",1966,Documentary,,,Heavy Sunday,,
3654,"Guns of Navarone, The",1961,Action|Adventure|Drama|War,,,Adrenaline,,
3655,Blow-Out (La grande bouffe),1973,Drama,,,Heavy Sunday,,
3658,Quatermass and the Pit,1967,Horror|Sci-Fi,7.0,12754,Adrenaline,,
3660,Puppet Master,1989,Horror|Sci-Fi|Thriller,,,Adrenaline,,
3661,Puppet Master II,1991,Horror|Sci-Fi|Thriller,,,Adrenaline,,
3662,Puppet Master III: Toulon's Revenge,1991,Horror|Sci-Fi|Thriller,,,Adrenaline,,
3667,Rent-A-Cop,1988,Action|Comedy|Crime,,,Adrenaline,,
3668,Romeo and Juliet,1968,Drama|Romance,7.6,37796,Date Night,,
3669,Stay Tuned,1992,Comedy,6.3,14311,Comfort Movie,,
3670,Story of G.I. Joe,1945,War,7.1,4397,Adrenaline,,
3671,Blazing Saddles,1974,Comedy|Western,7.7,166648,Comfort Movie,,
3672,Benji,1974,Adventure|Children,6.1,5579,Comfort Movie,,
3673,Benji the Hunted,1987,Adventure|Children,6.3,3723,Comfort Movie,,
3674,For the Love of Benji,1977,Adventure|Children|Comedy|Drama,6.0,1336,Comfort Movie,,
3675,White Christmas,1954,Comedy|Musical|Romance,7.6,57267,Date Night,,
3676,Eraserhead,1977,Drama|Horror,7.2,145649,Adrenaline,,
3677,Baraka,1992,Documentary,8.5,43487,Heavy Sunday,,
3678,"Man with the Golden Arm, The",1955,Drama,,,Heavy Sunday,,
3679,"Decline of Western Civilization, The",1981,Documentary|Musical,,,Heavy Sunday,,
3680,"Decline of Western Civilization Part II: The Metal Years, The",1988,Documentary,,,Heavy Sunday,,
3681,For a Few Dollars More (Per qualche dollaro in più),1965,Action|Drama|Thriller|Western,,,Adrenaline,,
3682,Magnum Force,1973,Action|Crime|Drama|Thriller,7.2,72431,Adrenaline,,
3683,Blood Simple,1984,Crime|Drama|Film-Noir,7.5,115119,Adrenaline,,
3684,"Fabulous Baker Boys, The",1989,Drama|Romance,,,Date Night,,
3685,Prizzi's Honor,1985,Comedy|Drama|Romance,6.7,28871,Date Night,,
3686,Flatliners,1990,Horror|Sci-Fi|Thriller,6.6,99190,Adrenaline,,
3688,Porky's,1982,Comedy,,,Comfort Movie,,
3689,Porky's II: The Next Day,1983,Comedy,5.0,13648,Comfort Movie,,
3690,Porky's Revenge,1985,Comedy,4.8,9889,Comfort Movie,,
3691,Private School,1983,Comedy,5.3,8095,Comfort Movie,,
3692,Class of Nuke 'Em High,1986,Comedy|Horror,5.6,10656,Adrenaline,,
3693,"Toxic Avenger, The",1985,Comedy|Horror,,,Adrenaline,,
3694,"Toxic Avenger, Part II, The",1989,Comedy|Horror,,,Adrenaline,,
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The",1989,Comedy|Horror,,,Adrenaline,,
3696,Night of the Creeps,1986,Comedy|Horror|Sci-Fi|Thriller,6.7,29182,Adrenaline,,
3697,Predator 2,1990,Action|Sci-Fi|Thriller,6.3,204361,Adrenaline,,
3698,"Running Man, The",1987,Action|Sci-Fi,,,Mind On,,
3699,Starman,1984,Adventure|Drama|Romance|Sci-Fi,7.0,59509,Date Night,,
3700,"Brother from Another Planet, The",1984,Drama|Sci-Fi,,,Heavy Sunday,,
3701,Alien Nation,1988,Crime|Drama|Sci-Fi|Thriller,6.3,17996,Adrenaline,,
3702,Mad Max,1979,Action|Adventure|Sci-Fi,6.8,247067,Mind On,,
3703,"Road Warrior, The (Mad Max 2)",1981,Action|Adventure|Sci-Fi,,,Mind On,,
3704,Mad Max Beyond Thunderdome,1985,Action|Adventure|Sci-Fi,6.2,163621,Mind On,,
3705,Bird on a Wire,1990,Action|Comedy|Romance,6.0,51326,Date Night,,
3706,Angel Heart,1987,Film-Noir|Horror|Mystery|Thriller,7.2,105590,Adrenaline,,
3707,9 1/2 Weeks (Nine 1/2 Weeks),1986,Drama|Romance,,,Date Night,,
3708,Firestarter,1984,Horror|Thriller,6.1,39993,Adrenaline,,
3709,Sleepwalkers,1992,Horror,5.4,27878,Adrenaline,,
3710,Action Jackson,1988,Action|Comedy|Crime|Thriller,5.6,13785,Adrenaline,,
3711,Sarafina!,1992,Drama,6.4,2472,Heavy Sunday,,
3712,Soapdish,1991,Comedy,6.6,19056,Comfort Movie,,
3713,"Long Walk Home, The",1990,Drama,,,Heavy Sunday,,
3714,Clara's Heart,1988,Drama,6.1,2760,Heavy Sunday,,
3715,Burglar,1987,Comedy|Crime,5.2,5133,Adrenaline,,
3717,Gone in 60 Seconds,2000,Action|Crime,6.5,312674,Adrenaline,,
3718,American Pimp,1999,Documentary,6.6,2422,Heavy Sunday,,
3719,Love's Labour's Lost,2000,Comedy|Romance,5.9,5124,Date Night,,
3720,Sunshine,1999,Drama,7.4,15330,Heavy Sunday,,
3721,Trixie,2000,Comedy|Crime|Mystery,4.9,1706,Adrenaline,,
3723,Hamlet,1990,Drama,6.7,25246,Heavy Sunday,,
3724,Coming Home,1978,Drama|War,7.3,16114,Adrenaline,,
3725,American Pop,1981,Animation|Musical,7.2,6231,Comfort Movie,,
3726,Assault on Precinct 13,1976,Action|Thriller,7.3,61765,Adrenaline,,
3727,Near Dark,1987,Horror|Western,6.9,50172,Adrenaline,,
3728,One False Move,1992,Crime|Drama|Film-Noir|Thriller,,,Adrenaline,,
3729,Shaft,1971,Action|Crime|Drama|Thriller,6.6,23315,Adrenaline,,
3730,"Conversation, The",1974,Drama|Mystery,,,Heavy Sunday,,
3732,"Fury, The",1978,Horror,,,Adrenaline,,
3733,"Paper Chase, The",1973,Drama,,,Heavy Sunday,,
3734,Prince of the City,1981,Drama,7.4,10807,Heavy Sunday,,
3735,Serpico,1973,Crime|Drama,7.7,147497,Adrenaline,,
3736,"Ace in the Hole (Big Carnival, The)",1951,Drama,,,Heavy Sunday,,
3737,Lonely Are the Brave,1962,Drama|Western,7.5,11135,Heavy Sunday,,
3738,"Sugarland Express, The",1974,Drama,,,Heavy Sunday,,
3739,Trouble in Paradise,1932,Comedy|Romance,7.9,17712,Date Night,,
3740,Big Trouble in Little China,1986,Action|Adventure|Comedy|Fantasy,7.2,169453,Comfort Movie,,
3741,Badlands,1973,Crime|Drama|Thriller,7.7,85493,Adrenaline,,
3742,Battleship Potemkin,1925,Drama|War,7.9,65681,Adrenaline,,
3743,Boys and Girls,2000,Comedy|Romance,5.4,18530,Date Night,,
3744,Shaft,2000,Action|Crime|Thriller,6.0,86097,Adrenaline,,
3745,Titan A.E.,2000,Action|Adventure|Animation|Children|Sci-Fi,6.6,67219,Mind On,,
3747,Jesus' Son,1999,Drama,6.9,7820,Heavy Sunday,,
3750,Boricua's Bond,2000,Drama,3.7,316,Heavy Sunday,,
3751,Chicken Run,2000,Animation|Children|Comedy,7.1,226922,Comfort Movie,,
3752,"Me, Myself & Irene",2000,Adventure|Comedy,6.6,265854,Comfort Movie,,
3753,"Patriot, The",2000,Action|Drama|War,,,Adrenaline,,
3754,"Adventures of Rocky and Bullwinkle, The",2000,Adventure|Animation|Children|Comedy|Fantasy,,,Comfort Movie,,
3755,"Perfect Storm, The",2000,Drama|Thriller,,,Adrenaline,,
3756,"Golden Bowl, The",2000,Drama,,,Heavy Sunday,,
3757,Asylum,1972,Horror,6.5,9367,Adrenaline,,
3758,Communion,1989,Drama|Sci-Fi|Thriller,5.5,8978,Adrenaline,,
3760,"Kentucky Fried Movie, The",1977,Comedy,,,Comfort Movie,,
3761,"Bound by Honor (a.k.a. Blood In, Blood Out)",1993,Action|Crime|Drama|Thriller,,,Adrenaline,,
3763,F/X,1986,Action|Crime|Thriller,6.7,25230,Adrenaline,,
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion),1991,Action|Crime|Thriller,,,Adrenaline,,
3766,Missing in Action,1984,Action|War,5.5,18962,Adrenaline,,
3767,Missing in Action 2: The Beginning,1985,Action|War,5.4,10696,Adrenaline,,
3768,Braddock: Missing in Action III,1988,Action|War,5.0,8286,Adrenaline,,
3769,Thunderbolt and Lightfoot,1974,Action,7.0,33501,Friday Light,,
3770,Dreamscape,1984,Horror|Sci-Fi|Thriller,6.3,18904,Adrenaline,,
3771,The Golden Voyage of Sinbad,1973,Action|Adventure|Fantasy,6.8,12170,Friday Light,,
